timestamp,arbitration_id,data_field,attack
11.984314,295,AEE03823D86BD8D0,0
11.985229,242,57731C9747AFDD5A,0
11.985299,316,576C1B16,0
11.986999,25A,571B06FF2669EE4E,0
11.98762,364,EFB42D4C559E65BB,0
11.9907,1B5,AFAE2BB6,0
11.991191,1BB,AFD234C00E06B85F,0
11.991922,2EA,AFD5352D65584FF2,0
11.992165,1DB,EFD6351B,0
11.993578,38B,AF200874,0
11.993752,295,AFE03823D86BD8D0,0
11.997649,0ED,EFE138666193FA64,0
12.0,000,0000000000000000,1
12.000246,397,EF390EA2,0
12.0003,000,0000000000000000,1
12.0006,000,0000000000000000,1
12.000664,1B5,B0AF2BB6,0
12.0009,000,0000000000000000,1
12.001029,1BB,B0D234C00E06B85F,0
12.0012,000,0000000000000000,1
12.001368,1A7,F0B72D472590,0
12.0015,000,0000000000000000,1
12.001653,2EA,B0D5352D65584FF2,0
12.0018,000,0000000000000000,1
12.0021,000,0000000000000000,1
12.0024,000,0000000000000000,1
12.0027,000,0000000000000000,1
12.003,000,0000000000000000,1
12.0033,000,0000000000000000,1
12.003453,38B,B0210874,0
12.0036,000,0000000000000000,1
12.0039,000,0000000000000000,1
12.004059,295,B0E03823D86BD8D0,0
12.0042,000,0000000000000000,1
12.004294,1A9,587B1EE2,0
12.0045,000,0000000000000000,1
12.0048,000,0000000000000000,1
12.005077,316,586E1B16,0
12.0051,000,0000000000000000,1
12.0054,000,0000000000000000,1
12.0057,000,0000000000000000,1
12.005719,242,58751D9747AFDD5A,0
12.006,000,0000000000000000,1
12.0063,000,0000000000000000,1
12.0066,000,0000000000000000,1
12.0069,000,0000000000000000,1
12.00712,25A,581B06FF2669EE4E,0
12.0072,000,0000000000000000,1
12.007398,12C,F0E23867F7F33701,0
12.0075,000,0000000000000000,1
12.0078,000,0000000000000000,1
12.0081,000,0000000000000000,1
12.0084,000,0000000000000000,1
12.008672,177,F0B02CA98821,0
12.0087,000,0000000000000000,1
12.009,000,0000000000000000,1
12.009278,0C4,F0D735991B0FA963,0
12.0093,000,0000000000000000,1
12.0096,000,0000000000000000,1
12.0099,000,0000000000000000,1
12.0102,000,0000000000000000,1
12.0105,000,0000000000000000,1
12.010535,1B5,B1B02CB6,0
12.0108,000,0000000000000000,1
12.0111,000,0000000000000000,1
12.011316,351,F0771DB6,0
12.011354,1BB,B1D234C00E06B85F,0
12.0114,000,0000000000000000,1
12.011514,2EA,B1D6352D65584FF2,0
12.0117,000,0000000000000000,1
12.012,000,0000000000000000,1
12.0123,000,0000000000000000,1
12.0126,000,0000000000000000,1
12.0129,000,0000000000000000,1
12.0132,000,0000000000000000,1
12.0135,000,0000000000000000,1
12.013611,38B,B1210874,0
12.013775,295,B1E03823D86BD8D0,0
12.0138,000,0000000000000000,1
12.0141,000,0000000000000000,1
12.0144,000,0000000000000000,1
12.0147,000,0000000000000000,1
12.015,000,0000000000000000,1
12.0153,000,0000000000000000,1
12.015387,3AC,F05916E5BAD71CEB,0
12.0156,000,0000000000000000,1
12.0159,000,0000000000000000,1
12.0162,000,0000000000000000,1
12.0165,000,0000000000000000,1
12.0168,000,0000000000000000,1
12.0171,000,0000000000000000,1
12.0174,000,0000000000000000,1
12.0177,000,0000000000000000,1
12.018,000,0000000000000000,1
12.0183,000,0000000000000000,1
12.0186,000,0000000000000000,1
12.0189,000,0000000000000000,1
12.0192,000,0000000000000000,1
12.0195,000,0000000000000000,1
12.0198,000,0000000000000000,1
12.019924,366,78E238EAD0D7971C,0
12.0201,000,0000000000000000,1
12.0204,000,0000000000000000,1
12.0207,000,0000000000000000,1
12.020813,1B5,B2B12CB6,0
12.021,000,0000000000000000,1
12.0213,000,0000000000000000,1
12.021376,1BB,B2D234C00E06B85F,0
12.0216,000,0000000000000000,1
12.021713,2EA,B2D6352D65584FF2,0
12.0219,000,0000000000000000,1
12.0222,000,0000000000000000,1
12.0225,000,0000000000000000,1
12.0228,000,0000000000000000,1
12.0231,000,0000000000000000,1
12.0234,000,0000000000000000,1
12.02367,38B,B2210874,0
12.0237,000,0000000000000000,1
12.024,000,0000000000000000,1
12.02428,295,B2E03823D86BD8D0,0
12.0243,000,0000000000000000,1
12.024347,316,59701C16,0
12.024403,1A9,597A1EE2,0
12.0246,000,0000000000000000,1
12.0249,000,0000000000000000,1
12.0252,000,0000000000000000,1
12.0255,000,0000000000000000,1
12.0258,000,0000000000000000,1
12.02587,242,59771D9747AFDD5A,0
12.0261,000,0000000000000000,1
12.0264,000,0000000000000000,1
12.0267,000,0000000000000000,1
12.027,000,0000000000000000,1
12.027268,25A,591C07FF2669EE4E,0
12.0273,000,0000000000000000,1
12.0276,000,0000000000000000,1
12.0279,000,0000000000000000,1
12.0282,000,0000000000000000,1
12.0285,000,0000000000000000,1
12.0288,000,0000000000000000,1
12.0291,000,0000000000000000,1
12.0294,000,0000000000000000,1
12.0297,000,0000000000000000,1
12.03,000,0000000000000000,1
12.0303,000,0000000000000000,1
12.0306,000,0000000000000000,1
12.03063,1B5,B3B22CB6,0
12.0309,000,0000000000000000,1
12.0312,000,0000000000000000,1
12.031454,1BB,B3D234C00E06B85F,0
12.0315,000,0000000000000000,1
12.031596,2EA,B3D7352D65584FF2,0
12.0318,000,0000000000000000,1
12.0321,000,0000000000000000,1
12.0324,000,0000000000000000,1
12.0327,000,0000000000000000,1
12.033,000,0000000000000000,1
12.0333,000,0000000000000000,1
12.0336,000,0000000000000000,1
12.033674,38B,B3220874,0
12.033877,295,B3E03823D86BD8D0,0
12.0339,000,0000000000000000,1
12.0342,000,0000000000000000,1
12.0345,000,0000000000000000,1
12.0348,000,0000000000000000,1
12.0351,000,0000000000000000,1
12.0354,000,0000000000000000,1
12.0357,000,0000000000000000,1
12.036,000,0000000000000000,1
12.0363,000,0000000000000000,1
12.0366,000,0000000000000000,1
12.0369,000,0000000000000000,1
12.0372,000,0000000000000000,1
12.0375,000,0000000000000000,1
12.0378,000,0000000000000000,1
12.0381,000,0000000000000000,1
12.0384,000,0000000000000000,1
12.038557,364,F0B32C4C559E65BB,0
12.0387,000,0000000000000000,1
12.039,000,0000000000000000,1
12.0393,000,0000000000000000,1
12.0396,000,0000000000000000,1
12.0399,000,0000000000000000,1
12.0402,000,0000000000000000,1
12.0405,000,0000000000000000,1
12.0408,000,0000000000000000,1
12.040819,1B5,B4B32CB6,0
12.0411,000,0000000000000000,1
12.041135,1BB,B4D234C00E06B85F,0
12.0414,000,0000000000000000,1
12.0417,000,0000000000000000,1
12.04181,2EA,B4D7352D65584FF2,0
12.042,000,0000000000000000,1
12.0423,000,0000000000000000,1
12.0426,000,0000000000000000,1
12.042861,1DB,F0DA361B,0
12.0429,000,0000000000000000,1
12.0432,000,0000000000000000,1
12.043424,38B,B4220874,0
12.0435,000,0000000000000000,1
12.0438,000,0000000000000000,1
12.043924,295,B4E03823D86BD8D0,0
12.0441,000,0000000000000000,1
12.0443,1A9,5A781EE2,0
12.0444,000,0000000000000000,1
12.0447,000,0000000000000000,1
12.045,000,0000000000000000,1
12.0453,000,0000000000000000,1
12.045559,242,5A791E9747AFDD5A,0
12.0456,000,0000000000000000,1
12.045663,316,5A721C16,0
12.0459,000,0000000000000000,1
12.0462,000,0000000000000000,1
12.0465,000,0000000000000000,1
12.046694,25A,5A1C07FF2669EE4E,0
12.0468,000,0000000000000000,1
12.047016,0ED,F0E038666193FA64,0
12.0471,000,0000000000000000,1
12.0474,000,0000000000000000,1
12.0477,000,0000000000000000,1
12.048,000,0000000000000000,1
12.0483,000,0000000000000000,1
12.0486,000,0000000000000000,1
12.0489,000,0000000000000000,1
12.0492,000,0000000000000000,1
12.0495,000,0000000000000000,1
12.0498,000,0000000000000000,1
12.049924,1A7,F1BC2F472590,0
12.0501,000,0000000000000000,1
12.050108,397,F0360DA2,0
12.0504,000,0000000000000000,1
12.0507,000,0000000000000000,1
12.051,000,0000000000000000,1
12.051091,1B5,B5B42DB6,0
12.051272,1BB,B5D234C00E06B85F,0
12.0513,000,0000000000000000,1
12.0516,000,0000000000000000,1
12.051701,2EA,B5D8362D65584FF2,0
12.0519,000,0000000000000000,1
12.0522,000,0000000000000000,1
12.0525,000,0000000000000000,1
12.0528,000,0000000000000000,1
12.0531,000,0000000000000000,1
12.0534,000,0000000000000000,1
12.0537,000,0000000000000000,1
12.053786,38B,B5220874,0
12.054,000,0000000000000000,1
12.054152,295,B5DF3723D86BD8D0,0
12.0543,000,0000000000000000,1
12.0546,000,0000000000000000,1
12.0549,000,0000000000000000,1
12.0552,000,0000000000000000,1
12.0555,000,0000000000000000,1
12.0558,000,0000000000000000,1
12.0561,000,0000000000000000,1
12.0564,000,0000000000000000,1
12.0567,000,0000000000000000,1
12.057,000,0000000000000000,1
12.0573,000,0000000000000000,1
12.0576,000,0000000000000000,1
12.0579,000,0000000000000000,1
12.0582,000,0000000000000000,1
12.0585,000,0000000000000000,1
12.058653,12C,F1E23867F7F33701,0
12.0588,000,0000000000000000,1
12.0591,000,0000000000000000,1
12.0594,000,0000000000000000,1
12.059574,177,F1A82AA98821,0
12.0597,000,0000000000000000,1
12.06,000,0000000000000000,1
12.0603,000,0000000000000000,1
12.06059,1B5,B6B42DB6,0
12.0606,000,0000000000000000,1
12.0609,000,0000000000000000,1
12.060971,1BB,B6D234C00E06B85F,0
12.061198,0C4,F1D535991B0FA963,0
12.0612,000,0000000000000000,1
12.0615,000,0000000000000000,1
12.0618,000,0000000000000000,1
12.061958,2EA,B6D8362D65584FF2,0
12.0621,000,0000000000000000,1
12.0624,000,0000000000000000,1
12.0627,000,0000000000000000,1
12.063,000,0000000000000000,1
12.0633,000,0000000000000000,1
12.063377,38B,B6230874,0
12.0636,000,0000000000000000,1
12.063747,2B9,784A12F3,0
12.0639,000,0000000000000000,1
12.063947,295,B6DF3723D86BD8D0,0
12.0642,000,0000000000000000,1
12.064261,1A9,5B771DE2,0
12.0645,000,0000000000000000,1
12.064751,351,F17C1FB6,0
12.0648,000,0000000000000000,1
12.0651,000,0000000000000000,1
12.065226,316,5B741D16,0
12.0654,000,0000000000000000,1
12.065602,3AC,F16018E5BAD71CEB,0
12.0657,000,0000000000000000,1
12.065848,242,5B7B1E9747AFDD5A,0
12.066,000,0000000000000000,1
12.0663,000,0000000000000000,1
12.0666,000,0000000000000000,1
12.06669,25A,5B1D07FF2669EE4E,0
12.0669,000,0000000000000000,1
12.0672,000,0000000000000000,1
12.0675,000,0000000000000000,1
12.0678,000,0000000000000000,1
12.0681,000,0000000000000000,1
12.0684,000,0000000000000000,1
12.0687,000,0000000000000000,1
12.069,000,0000000000000000,1
12.0693,000,0000000000000000,1
12.0696,000,0000000000000000,1
12.0699,000,0000000000000000,1
12.07006,1B5,B7B52DB6,0
12.0702,000,0000000000000000,1
12.0705,000,0000000000000000,1
12.0708,000,0000000000000000,1
12.0711,000,0000000000000000,1
12.071389,2EA,B7D9362D65584FF2,0
12.0714,000,0000000000000000,1
12.071458,1BB,B7D234C00E06B85F,0
12.0717,000,0000000000000000,1
12.072,000,0000000000000000,1
12.0723,000,0000000000000000,1
12.0726,000,0000000000000000,1
12.0729,000,0000000000000000,1
12.0732,000,0000000000000000,1
12.073225,363,78280A40C9CEAEAD,0
12.0735,000,0000000000000000,1
12.073508,38B,B7230874,0
12.0738,000,0000000000000000,1
12.0741,000,0000000000000000,1
12.074205,295,B7DF3723D86BD8D0,0
12.0744,000,0000000000000000,1
12.0747,000,0000000000000000,1
12.075,000,0000000000000000,1
12.0753,000,0000000000000000,1
12.0756,000,0000000000000000,1
12.0759,000,0000000000000000,1
12.0762,000,0000000000000000,1
12.0765,000,0000000000000000,1
12.0768,000,0000000000000000,1
12.0771,000,0000000000000000,1
12.0774,000,0000000000000000,1
12.0777,000,0000000000000000,1
12.078,000,0000000000000000,1
12.0783,000,0000000000000000,1
12.0786,000,0000000000000000,1
12.0789,000,0000000000000000,1
12.0792,000,0000000000000000,1
12.0795,000,0000000000000000,1
12.0798,000,0000000000000000,1
12.0801,000,0000000000000000,1
12.0804,000,0000000000000000,1
12.080466,1B5,B8B62DB6,0
12.0807,000,0000000000000000,1
12.081,000,0000000000000000,1
12.081111,1BB,B8D134C00E06B85F,0
12.0813,000,0000000000000000,1
12.081587,2EA,B8D9362D65584FF2,0
12.0816,000,0000000000000000,1
12.0819,000,0000000000000000,1
12.0822,000,0000000000000000,1
12.0825,000,0000000000000000,1
12.0828,000,0000000000000000,1
12.0831,000,0000000000000000,1
12.0834,000,0000000000000000,1
12.083408,38B,B8230874,0
12.083529,1A9,5C751DE2,0
12.0837,000,0000000000000000,1
12.084,000,0000000000000000,1
12.084078,295,B8DF3723D86BD8D0,0
12.0843,000,0000000000000000,1
12.0846,000,0000000000000000,1
12.0849,000,0000000000000000,1
12.0852,000,0000000000000000,1
12.085302,316,5C761D16,0
12.085353,242,5C7D1F9747AFDD5A,0
12.0855,000,0000000000000000,1
12.0858,000,0000000000000000,1
12.0861,000,0000000000000000,1
12.0864,000,0000000000000000,1
12.0867,000,0000000000000000,1
12.087,000,0000000000000000,1
12.0873,000,0000000000000000,1
12.087377,364,F1B22C4C559E65BB,0
12.087435,25A,5C1E07FF2669EE4E,0
12.0876,000,0000000000000000,1
12.0879,000,0000000000000000,1
12.0882,000,0000000000000000,1
12.0885,000,0000000000000000,1
12.0888,000,0000000000000000,1
12.0891,000,0000000000000000,1
12.0894,000,0000000000000000,1
12.0897,000,0000000000000000,1
12.09,000,0000000000000000,1
12.0903,000,0000000000000000,1
12.090347,1B5,B9B72DB6,0
12.0906,000,0000000000000000,1
12.090875,1BB,B9D134C00E06B85F,0
12.0909,000,0000000000000000,1
12.0912,000,0000000000000000,1
12.0915,000,0000000000000000,1
12.091764,2EA,B9DA362D65584FF2,0
12.0918,000,0000000000000000,1
12.0921,000,0000000000000000,1
12.092241,1DB,F1DD371B,0
12.0924,000,0000000000000000,1
12.0927,000,0000000000000000,1
12.093,000,0000000000000000,1
12.093269,38B,B9240974,0
12.0933,000,0000000000000000,1
12.0936,000,0000000000000000,1
12.0939,000,0000000000000000,1
12.0942,000,0000000000000000,1
12.0945,000,0000000000000000,1
12.094547,295,B9DF3723D86BD8D0,0
12.0948,000,0000000000000000,1
12.0951,000,0000000000000000,1
12.0954,000,0000000000000000,1
12.095673,0ED,F1DF37666193FA64,0
12.0957,000,0000000000000000,1
12.096,000,0000000000000000,1
12.0963,000,0000000000000000,1
12.0966,000,0000000000000000,1
12.0969,000,0000000000000000,1
12.0972,000,0000000000000000,1
12.0975,000,0000000000000000,1
12.0978,000,0000000000000000,1
12.0981,000,0000000000000000,1
12.0984,000,0000000000000000,1
12.0987,000,0000000000000000,1
12.098912,397,F1330CA2,0
12.099,000,0000000000000000,1
12.0993,000,0000000000000000,1
12.0996,000,0000000000000000,1
12.0999,000,0000000000000000,1
12.1002,000,0000000000000000,1
12.1005,000,0000000000000000,1
12.10057,1B5,BAB82EB6,0
12.1008,000,0000000000000000,1
12.1011,000,0000000000000000,1
12.1014,000,0000000000000000,1
12.101407,1A7,F2C030472590,0
12.101611,2EA,BADA362D65584FF2,0
12.101657,1BB,BAD134C00E06B85F,0
12.1017,000,0000000000000000,1
12.102,000,0000000000000000,1
12.1023,000,0000000000000000,1
12.1026,000,0000000000000000,1
12.1029,000,0000000000000000,1
12.1032,000,0000000000000000,1
12.1035,000,0000000000000000,1
12.103672,38B,BA240974,0
12.1038,000,0000000000000000,1
12.103911,295,BADF3723D86BD8D0,0
12.104065,1A9,5D741DE2,0
12.1041,000,0000000000000000,1
12.1044,000,0000000000000000,1
12.1047,000,0000000000000000,1
12.104746,316,5D781E16,0
12.105,000,0000000000000000,1
12.1053,000,0000000000000000,1
12.1056,000,0000000000000000,1
12.1059,000,0000000000000000,1
12.106016,242,5D80209747AFDD5A,0
12.1062,000,0000000000000000,1
12.1065,000,0000000000000000,1
12.1068,000,0000000000000000,1
12.106822,25A,5D1E07FF2669EE4E,0
12.1071,000,0000000000000000,1
12.1074,000,0000000000000000,1
12.1077,000,0000000000000000,1
12.108,000,0000000000000000,1
12.1083,000,0000000000000000,1
12.1086,000,0000000000000000,1
12.10883,12C,F2E23867F7F33701,0
12.1089,000,0000000000000000,1
12.1092,000,0000000000000000,1
12.109224,177,F2A028A98821,0
12.1095,000,0000000000000000,1
12.1098,000,0000000000000000,1
12.1101,000,0000000000000000,1
12.1104,000,0000000000000000,1
12.110571,1B5,BBB92EB6,0
12.1107,000,0000000000000000,1
12.111,000,0000000000000000,1
12.1113,000,0000000000000000,1
12.111526,1BB,BBD134C00E06B85F,0
12.1116,000,0000000000000000,1
12.111626,2EA,BBDB362D65584FF2,0
12.1119,000,0000000000000000,1
12.112142,351,F28120B6,0
12.1122,000,0000000000000000,1
12.112431,0C4,F2D435991B0FA963,0
12.1125,000,0000000000000000,1
12.1128,000,0000000000000000,1
12.1131,000,0000000000000000,1
12.1134,000,0000000000000000,1
12.113481,38B,BB250974,0
12.1137,000,0000000000000000,1
12.113992,295,BBDF3723D86BD8D0,0
12.114,000,0000000000000000,1
12.1143,000,0000000000000000,1
12.1146,000,0000000000000000,1
12.1149,000,0000000000000000,1
12.1152,000,0000000000000000,1
12.1155,000,0000000000000000,1
12.1158,000,0000000000000000,1
12.1161,000,0000000000000000,1
12.11625,3AC,F2681AE5BAD71CEB,0
12.1164,000,0000000000000000,1
12.1167,000,0000000000000000,1
12.117,000,0000000000000000,1
12.1173,000,0000000000000000,1
12.1176,000,0000000000000000,1
12.1179,000,0000000000000000,1
12.1182,000,0000000000000000,1
12.1185,000,0000000000000000,1
12.118791,366,79DF37EAD0D7971C,0
12.1188,000,0000000000000000,1
12.1191,000,0000000000000000,1
12.1194,000,0000000000000000,1
12.1197,000,0000000000000000,1
12.12,000,0000000000000000,1
12.1203,000,0000000000000000,1
12.120317,1B5,BCBA2EB6,0
12.1206,000,0000000000000000,1
12.1209,000,0000000000000000,1
12.1212,000,0000000000000000,1
12.121482,2EA,BCDB362D65584FF2,0
12.121495,1BB,BCD134C00E06B85F,0
12.1215,000,0000000000000000,1
12.1218,000,0000000000000000,1
12.1221,000,0000000000000000,1
12.1224,000,0000000000000000,1
12.1227,000,0000000000000000,1
12.123,000,0000000000000000,1
12.1233,000,0000000000000000,1
12.1236,000,0000000000000000,1
12.12368,1A9,5E721CE2,0
12.123895,38B,BC250974,0
12.1239,000,0000000000000000,1
12.124096,316,5E7A1E16,0
12.1242,000,0000000000000000,1
12.124269,295,BCDF3723D86BD8D0,0
12.124284,3BB,3CD13485,0
12.1245,000,0000000000000000,1
12.1248,000,0000000000000000,1
12.124927,336,3C2108E5,0
12.1251,000,0000000000000000,1
12.12539,242,5E82209747AFDD5A,0
12.1254,000,0000000000000000,1
12.1257,000,0000000000000000,1
12.126,000,0000000000000000,1
12.1263,000,0000000000000000,1
12.1266,000,0000000000000000,1
12.126625,25A,5E1F07FF2669EE4E,0
12.1269,000,0000000000000000,1
12.1272,000,0000000000000000,1
12.1275,000,0000000000000000,1
12.1278,000,0000000000000000,1
12.1281,000,0000000000000000,1
12.1284,000,0000000000000000,1
12.1287,000,0000000000000000,1
12.129,000,0000000000000000,1
12.129056,122,3CA128ADF4268F70,0
12.1293,000,0000000000000000,1
12.1296,000,0000000000000000,1
12.1299,000,0000000000000000,1
12.1302,000,0000000000000000,1
12.130331,1B5,BDBB2EB6,0
12.1305,000,0000000000000000,1
12.1308,000,0000000000000000,1
12.1311,000,0000000000000000,1
12.1314,000,0000000000000000,1
12.131495,1BB,BDD134C00E06B85F,0
12.1317,000,0000000000000000,1
12.132,000,0000000000000000,1
12.132084,2EA,BDDC372D65584FF2,0
12.1323,000,0000000000000000,1
12.1326,000,0000000000000000,1
12.1329,000,0000000000000000,1
12.1332,000,0000000000000000,1
12.1335,000,0000000000000000,1
12.133588,38B,BD250974,0
12.1338,000,0000000000000000,1
12.1341,000,0000000000000000,1
12.134179,295,BDDF3723D86BD8D0,0
12.1344,000,0000000000000000,1
12.1347,000,0000000000000000,1
12.135,000,0000000000000000,1
12.1353,000,0000000000000000,1
12.1356,000,0000000000000000,1
12.1359,000,0000000000000000,1
12.1362,000,0000000000000000,1
12.1365,000,0000000000000000,1
12.1368,000,0000000000000000,1
12.1371,000,0000000000000000,1
12.1374,000,0000000000000000,1
12.1377,000,0000000000000000,1
12.138,000,0000000000000000,1
12.1383,000,0000000000000000,1
12.1386,000,0000000000000000,1
12.138753,364,F2B12C4C559E65BB,0
12.1389,000,0000000000000000,1
12.1392,000,0000000000000000,1
12.1395,000,0000000000000000,1
12.1398,000,0000000000000000,1
12.1401,000,0000000000000000,1
12.1404,000,0000000000000000,1
12.140502,1B5,BEBB2EB6,0
12.1407,000,0000000000000000,1
12.141,000,0000000000000000,1
12.141217,1BB,BED134C00E06B85F,0
12.1413,000,0000000000000000,1
12.1416,000,0000000000000000,1
12.141673,2EA,BEDC372D65584FF2,0
12.1419,000,0000000000000000,1
12.1422,000,0000000000000000,1
12.142322,1DB,F2DF371B,0
12.1425,000,0000000000000000,1
12.1428,000,0000000000000000,1
12.1431,000,0000000000000000,1
12.1434,000,0000000000000000,1
12.143421,1A9,5F711CE2,0
12.1437,000,0000000000000000,1
12.143816,38B,BE260974,0
12.144,000,0000000000000000,1
12.144245,295,BEDF3723D86BD8D0,0
12.1443,000,0000000000000000,1
12.1446,000,0000000000000000,1
12.1449,000,0000000000000000,1
12.145163,316,5F7C1F16,0
12.1452,000,0000000000000000,1
12.14531,242,5F84219747AFDD5A,0
12.1455,000,0000000000000000,1
12.1458,000,0000000000000000,1
12.1461,000,0000000000000000,1
12.1464,000,0000000000000000,1
12.1467,000,0000000000000000,1
12.146927,0ED,F2DD37666193FA64,0
12.147,000,0000000000000000,1
12.147071,25A,5F2008FF2669EE4E,0
12.1473,000,0000000000000000,1
12.1476,000,0000000000000000,1
12.1479,000,0000000000000000,1
12.1482,000,0000000000000000,1
12.1485,000,0000000000000000,1
12.1488,000,0000000000000000,1
12.1491,000,0000000000000000,1
12.1494,000,0000000000000000,1
12.1497,000,0000000000000000,1
12.15,000,0000000000000000,1
12.1503,000,0000000000000000,1
12.150513,1A7,F3C431472590,0
12.150515,1B5,BFBC2FB6,0
12.1506,000,0000000000000000,1
12.150861,397,F2300CA2,0
12.1509,000,0000000000000000,1
12.1512,000,0000000000000000,1
12.1515,000,0000000000000000,1
12.151639,1BB,BFD134C00E06B85F,0
12.1518,000,0000000000000000,1
12.151845,2EA,BFDC372D65584FF2,0
12.1521,000,0000000000000000,1
12.1524,000,0000000000000000,1
12.1527,000,0000000000000000,1
12.153,000,0000000000000000,1
12.1533,000,0000000000000000,1
12.15347,38B,BF260974,0
12.1536,000,0000000000000000,1
12.1539,000,0000000000000000,1
12.154097,295,BFDF3723D86BD8D0,0
12.1542,000,0000000000000000,1
12.1545,000,0000000000000000,1
12.1548,000,0000000000000000,1
12.1551,000,0000000000000000,1
12.1554,000,0000000000000000,1
12.1557,000,0000000000000000,1
12.156,000,0000000000000000,1
12.1563,000,0000000000000000,1
12.1566,000,0000000000000000,1
12.1569,000,0000000000000000,1
12.1572,000,0000000000000000,1
12.1575,000,0000000000000000,1
12.1578,000,0000000000000000,1
12.1581,000,0000000000000000,1
12.158227,12C,F3E23867F7F33701,0
12.1584,000,0000000000000000,1
12.1587,000,0000000000000000,1
12.158787,177,F39725A98821,0
12.159,000,0000000000000000,1
12.1593,000,0000000000000000,1
12.1596,000,0000000000000000,1
12.1599,000,0000000000000000,1
12.160052,1B5,C0BD2FB6,0
12.1602,000,0000000000000000,1
12.1605,000,0000000000000000,1
12.1608,000,0000000000000000,1
12.1611,000,0000000000000000,1
12.161215,1BB,C0D134C00E06B85F,0
12.1614,000,0000000000000000,1
12.161555,2EA,C0DD372D65584FF2,0
12.1617,000,0000000000000000,1
12.161914,0C4,F3D234991B0FA963,0
12.162,000,0000000000000000,1
12.1623,000,0000000000000000,1
12.1626,000,0000000000000000,1
12.1629,000,0000000000000000,1
12.1632,000,0000000000000000,1
12.163437,1A9,606F1BE2,0
12.1635,000,0000000000000000,1
12.163519,38B,C0270974,0
12.1638,000,0000000000000000,1
12.1641,000,0000000000000000,1
12.164345,295,C0DF3723D86BD8D0,0
12.1644,000,0000000000000000,1
12.164623,316,607E1F16,0
12.1647,000,0000000000000000,1
12.165,000,0000000000000000,1
12.1653,000,0000000000000000,1
12.165545,242,6086219747AFDD5A,0
12.1656,000,0000000000000000,1
12.165845,351,F38721B6,0
12.1659,000,0000000000000000,1
12.166081,3AC,F36F1BE5BAD71CEB,0
12.1662,000,0000000000000000,1
12.1665,000,0000000000000000,1
12.166627,2B9,794E13F3,0
12.1668,000,0000000000000000,1
12.166817,25A,602108FF2669EE4E,0
12.1671,000,0000000000000000,1
12.1674,000,0000000000000000,1
12.1677,000,0000000000000000,1
12.168,000,0000000000000000,1
12.1683,000,0000000000000000,1
12.1686,000,0000000000000000,1
12.1689,000,0000000000000000,1
12.1692,000,0000000000000000,1
12.1695,000,0000000000000000,1
12.1698,000,0000000000000000,1
12.1701,000,0000000000000000,1
12.1704,000,0000000000000000,1
12.1707,000,0000000000000000,1
12.17074,1B5,C1BE2FB6,0
12.171,000,0000000000000000,1
12.1713,000,0000000000000000,1
12.1716,000,0000000000000000,1
12.171617,2EA,C1DD372D65584FF2,0
12.171807,1BB,C1D134C00E06B85F,0
12.1719,000,0000000000000000,1
12.1722,000,0000000000000000,1
12.1725,000,0000000000000000,1
12.1728,000,0000000000000000,1
12.172848,363,79220840C9CEAEAD,0
12.1731,000,0000000000000000,1
12.1734,000,0000000000000000,1
12.1737,000,0000000000000000,1
12.173741,38B,C1270974,0
12.174,000,0000000000000000,1
12.174225,295,C1DF3723D86BD8D0,0
12.1743,000,0000000000000000,1
12.1746,000,0000000000000000,1
12.1749,000,0000000000000000,1
12.1752,000,0000000000000000,1
12.1755,000,0000000000000000,1
12.1758,000,0000000000000000,1
12.1761,000,0000000000000000,1
12.1764,000,0000000000000000,1
12.1767,000,0000000000000000,1
12.177,000,0000000000000000,1
12.1773,000,0000000000000000,1
12.1776,000,0000000000000000,1
12.1779,000,0000000000000000,1
12.1782,000,0000000000000000,1
12.1785,000,0000000000000000,1
12.1788,000,0000000000000000,1
12.1791,000,0000000000000000,1
12.1794,000,0000000000000000,1
12.1797,000,0000000000000000,1
12.18,000,0000000000000000,1
12.1803,000,0000000000000000,1
12.180559,1B5,C2BF2FB6,0
12.1806,000,0000000000000000,1
12.1809,000,0000000000000000,1
12.1812,000,0000000000000000,1
12.18147,1BB,C2D034C00E06B85F,0
12.1815,000,0000000000000000,1
12.181694,2EA,C2DD372D65584FF2,0
12.1818,000,0000000000000000,1
12.1821,000,0000000000000000,1
12.1824,000,0000000000000000,1
12.1827,000,0000000000000000,1
12.183,000,0000000000000000,1
12.1833,000,0000000000000000,1
12.183546,38B,C2280A74,0
12.1836,000,0000000000000000,1
12.1839,000,0000000000000000,1
12.184064,1A9,616D1BE2,0
12.1842,000,0000000000000000,1
12.18442,295,C2DF3723D86BD8D0,0
12.1845,000,0000000000000000,1
12.1848,000,0000000000000000,1
12.18496,316,61802016,0
12.1851,000,0000000000000000,1
12.1854,000,0000000000000000,1
12.185571,242,6188229747AFDD5A,0
12.1857,000,0000000000000000,1
12.186,000,0000000000000000,1
12.1863,000,0000000000000000,1
12.1866,000,0000000000000000,1
12.1869,000,0000000000000000,1
12.187005,25A,612208FF2669EE4E,0
12.1872,000,0000000000000000,1
12.1875,000,0000000000000000,1
12.187695,364,F3B02C4C559E65BB,0
12.1878,000,0000000000000000,1
12.1881,000,0000000000000000,1
12.1884,000,0000000000000000,1
12.1887,000,0000000000000000,1
12.189,000,0000000000000000,1
12.1893,000,0000000000000000,1
12.1896,000,0000000000000000,1
12.1899,000,0000000000000000,1
